code;url;product_name;brands;stores;nutrition_grade_fr;main_category_fr;countries_fr;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;image_url;image_small_url;last_modified_t
3229820789743;http://world-fr.openfoodfacts.org/produit/3229820789743/petit-croquant-saveur-fruits-rouges-gayelord-hauser;Petit Croquant Saveur Fruits Rouges;Gayelord Hauser;Auchan;d;Biscuits;France;1890.0;19.0;70.0;0.5;3.7;6.7;0.5;;;1483980051
3229820789750;http://world-fr.openfoodfacts.org/produit/3229820789750/galettes-cacao-coeur-de-lait-gayelord-hauser;Galettes Cacao Cœur de lait;Gayelord Hauser;Intermarché;d;Biscuits;France;1923.0;26.5;53.9;2.7;9.2;6.5;0.92;http://fr.openfoodfacts.org/images/products/322/982/078/9750/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/322/982/078/9750/front.7.200.jpg;1453060742
3229820789880;http://world-fr.openfoodfacts.org/produit/3229820789880/fourres-citron-bjorg;Fourrés citron;Bjorg;;d;Biscuits;France;2046.0;19.6;68.7;30.3;3.9;7.5;0.62;http://fr.openfoodfacts.org/images/products/322/982/078/9880/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/322/982/078/9880/front.9.200.jpg;1508141773
3229820791074;http://world-fr.openfoodfacts.org/produit/3229820791074/fourres-framboises-bio-bjorg;Fourrés Framboises Bio;Bjorg;;d;Biscuits;France;1929.0;18.0;68.0;39.0;3.1;5.3;0.49999999999999895;http://fr.openfoodfacts.org/images/products/322/982/079/1074/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/322/982/079/1074/front.12.200.jpg;1511956134
3229820792767;http://world-fr.openfoodfacts.org/produit/3229820792767/biscuits-fourres-abricot-bjorg;Biscuits fourrés abricot;Bjorg;;d;Biscuits;France;1937.0;18.0;68.0;39.0;3.1;5.3;0.5;;;1509983637
3229820792842;http://world-fr.openfoodfacts.org/produit/3229820792842/fourres-duo-cacao-bjorg;Fourrés Duo Cacao;Bjorg;;e;Biscuits;France;1628.0;4.5;75.8;28.8;6.2;8.1;0.37999999999999895;;;1512804119
3229820792910;http://world-fr.openfoodfacts.org/produit/3229820792910/tartelettes-framboise-myrtille-grenade-gayelord-hauser;Tartelettes Framboise Myrtille Grenade;Gayelord Hauser;;c;Biscuits;France;1741.0;12.0;71.0;20.0;3.1;4.5;0.49;;;1504980558
3229820794471;http://world-fr.openfoodfacts.org/produit/3229820794471/fourres-avoine-cranberry-bjorg;Fourrés Avoine Cranberry;Bjorg;Auchan;c;Biscuits;France;1895.0;17.0;66.0;24.0;3.6;7.1;0.52;;;1504367077
3229820794525;http://world-fr.openfoodfacts.org/produit/3229820794525/avoine-chocolat-bjorg;Avoine Chocolat;Bjorg;;c;Biscuits;France;1900.0;18.0;61.0;16.0;8.2;7.9;0.610000000000001;;;1502487258
3229820794785;http://world-fr.openfoodfacts.org/produit/3229820794785/petit-fourre-gout-cacao-sans-gluten-et-bio-bjorg;Petit fourré goût cacao sans gluten et bio;Bjorg;;d;Biscuits;France;1933.0;19.0;66.0;29.0;2.7;5.4;0.63;;;1501531269
3229820794815;http://world-fr.openfoodfacts.org/produit/3229820794815/sable-sarrasin-vanille-sans-gluten-et-bio-bjorg;Sablé Sarrasin Vanille Sans Gluten et Bio;Bjorg,Distriborg;;c;Biscuits;France;1799.0;14.0;69.0;24.0;3.5;5.2;0.49999999999999895;;;1499593709
3229820794822;http://world-fr.openfoodfacts.org/produit/3229820794822/sable-sarrasin-chocolat-sans-gluten-et-bio-bjorg;Sablé sarrasin chocolat sans gluten et bio;Bjorg;;c;Biscuits;France;1862.0;16.0;66.0;24.0;5.7;6.5;0.53;;;1513767741
3230690100163;http://world-fr.openfoodfacts.org/produit/3230690100163/authentique-galette-de-bretagne-pur-beurre-pleyben;Authentique Galette de Bretagne Pur Beurre;Pleyben;;e;Biscuits;France;2055.0;21.0;69.0;28.0;;6.4;0.95;http://fr.openfoodfacts.org/images/products/323/069/010/0163/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/323/069/010/0163/front.10.200.jpg;1503217655
3234750001506;http://world-fr.openfoodfacts.org/produit/3234750001506/petits-beurre-de-lorient-au-chocolat-noir-albert-menes;Petits-beurre de Lorient au chocolat noir;Albert Ménès;Carrefour Market;e;Biscuits;France;2055.0;24.0;64.0;24.0;3.6;6.0;0.762;http://fr.openfoodfacts.org/images/products/323/475/000/1506/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/323/475/000/1506/front.6.200.jpg;1427999582
3237580162287;http://world-fr.openfoodfacts.org/produit/3237580162287/biscuit-a-la-cuillere-carrefour;Biscuit à la Cuillère;Carrefour;Carrefour;d;Biscuits;France;1464.0;3.5;72.0;48.0;1.2;7.1;0.49;;;1490366657
3240931538891;http://world-fr.openfoodfacts.org/produit/3240931538891/frites-fraiches-lustucru;Frites fraiches;Lustucru;Dia,Cora;b;Chips et frites;France;612.0;4.4;23.0;1.0;;2.3;0.1;http://fr.openfoodfacts.org/images/products/324/093/153/8891/front.17.400.jpg;http://fr.openfoodfacts.org/images/products/324/093/153/8891/front.17.200.jpg;1455308666
3240931539638;http://world-fr.openfoodfacts.org/produit/3240931539638/frites-fraiches-coupe-rustique-lustucru;Frites fraîches coupe Rustique;Lustucru;Cora;b;Chips et frites;France;605.0;4.0;23.0;1.0;;2.5;0.2;http://fr.openfoodfacts.org/images/products/324/093/153/9638/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/093/153/9638/front.6.200.jpg;1429693903
3245390021823;http://world-fr.openfoodfacts.org/produit/3245390021823/couronnes-a-l-anis-du-rousillon-reflets-de-france;Couronnes à l'anis du Rousillon;Reflets de France;Carrefour;c;Biscuits;France;1850.0;15.0;68.0;28.0;3.1;6.8;0.39;http://fr.openfoodfacts.org/images/products/324/539/002/1823/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/539/002/1823/front.7.200.jpg;1498056857
3245390021908;http://world-fr.openfoodfacts.org/produit/3245390021908/galette-du-cotentin-pur-beurre-reflets-de-france;Galette du Cotentin Pur Beurre;Reflets de France,Carrefour;Carrefour;e;Biscuits;France;2030.0;19.0;71.0;26.0;1.8;6.2;0.4;http://fr.openfoodfacts.org/images/products/324/539/002/1908/front.14.400.jpg;http://fr.openfoodfacts.org/images/products/324/539/002/1908/front.14.200.jpg;1496745144
3245390039668;http://world-fr.openfoodfacts.org/produit/3245390039668/lunettes-de-romans-fourrees-a-la-fraise-de-la-drome-reflets-de-france;Lunettes de Romans fourrées à la fraise de la Drôme;Reflets de France;Carrefour;d;Biscuits;France;1846.0;16.0;69.0;31.0;1.8;5.5;0.21;http://fr.openfoodfacts.org/images/products/324/539/003/9668/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/324/539/003/9668/front.3.200.jpg;1463418868
3245390039828;http://world-fr.openfoodfacts.org/produit/3245390039828/croquants-de-marseille-reflets-de-france;Croquants de marseille;Reflets de France;;c;Biscuits;France;1983.0;17.0;69.0;28.0;3.5;9.0;0.1;;;1495620882
3245390240187;http://world-fr.openfoodfacts.org/produit/3245390240187/chips-grand-jury;Chips;Grand Jury;;c;Chips et frites;France;2192.0;34.0;47.0;0.6;4.5;5.9;1.3;;;1486741056
3245390240194;http://world-fr.openfoodfacts.org/produit/3245390240194/chips-a-l-ancienne-grand-jury;Chips à l'ancienne;Grand Jury;;c;Chips et frites;France;2297.0;39.0;43.0;0.6;4.1;5.4;1.3;;;1477667967
3245390266743;http://world-fr.openfoodfacts.org/produit/3245390266743/pommes-noisettes-surgelees-grand-jury;Pommes noisettes surgelées;Grand Jury;Proxi super;b;Chips et frites;France;686.0;6.5;23.0;0.5;2.5;2.1;0.88;http://fr.openfoodfacts.org/images/products/324/539/026/6743/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/539/026/6743/front.7.200.jpg;1456258548
3245397004652;http://world-fr.openfoodfacts.org/produit/3245397004652/pommes-frites-a-la-friteuse-grand-jury;Pommes Frites à la Friteuse;Grand Jury;8 à Huit;a;Chips et frites;France;617.0;5.0;22.0;0.5;2.3;2.3;0.06;;;1487056930
3245411514631;http://world-fr.openfoodfacts.org/produit/3245411514631/breaks-gout-tout-chocolat-carrefour-kids;Breaks goût tout chocolat;Carrefour Kids,Carrefour;Dia;d;Biscuits;France;1982.0;18.0;70.0;35.0;4.0;6.4;0.71;http://fr.openfoodfacts.org/images/products/324/541/151/4631/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/151/4631/front.8.200.jpg;1456327680
3245411756741;http://world-fr.openfoodfacts.org/produit/3245411756741/barquettes-abricots-par-lot-de-2-carrefour;Barquettes abricots par lot de 2;Carrefour;Carrefour;d;Biscuits;France;1493.0;4.7;72.0;51.0;1.5;4.9;0.3556;http://fr.openfoodfacts.org/images/products/324/541/175/6741/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/175/6741/front.6.200.jpg;1475680357
3245411756789;http://world-fr.openfoodfacts.org/produit/3245411756789/barquettes-fraise-carrefour;Barquettes fraise;Carrefour;;d;Biscuits;France;1500.0;4.0;74.0;53.0;1.6;4.8;0.5334;http://fr.openfoodfacts.org/images/products/324/541/175/6789/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/175/6789/front.6.200.jpg;1373016913
3245412038020;http://world-fr.openfoodfacts.org/produit/3245412038020/le-petit-beurre-chocolat-noir-tablette-carrefour;Le Petit Beurre Chocolat Noir Tablette;Carrefour;Carrefour;e;Biscuits;France;2142.0;23.0;67.0;36.0;4.3;6.9;0.75;;;1494400210
3245412567292;http://world-fr.openfoodfacts.org/produit/3245412567292/chips-de-crevettes-recette-vietnamienne-carrefour;Chips de crevettes, recette vietnamienne;Carrefour;;d;Chips et frites;France;2243.0;31.0;62.0;6.8;1.3;2.0;2.0;;;1491394594
3245412568329;http://world-fr.openfoodfacts.org/produit/3245412568329/tortilla-chips-gout-chili-carrefour;Tortilla Chips Goût Chili;carrefour;Carrefour;c;Chips et frites;France;1979.0;20.0;64.0;1.5;4.0;6.6;1.6;;;1487789707
3245412826535;http://world-fr.openfoodfacts.org/produit/3245412826535/cuillers-degustation-aux-oeufs-frais-carrefour;Cuillers Dégustation aux oeufs frais;Carrefour;Carrefour;d;Biscuits;France;1557.0;4.0;74.0;53.0;1.2;8.3;0.3556;http://fr.openfoodfacts.org/images/products/324/541/282/6535/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/282/6535/front.7.200.jpg;1477584229
3245413166142;http://world-fr.openfoodfacts.org/produit/3245413166142/stick-choc-chocolat-blanc-carrefour;Stick & Choc Chocolat blanc;Carrefour;Nantes;e;Biscuits;France;2195.0;28.0;61.0;38.0;1.2;6.6;0.4;http://fr.openfoodfacts.org/images/products/324/541/316/6142/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/316/6142/front.6.200.jpg;1485952658
3245413200198;http://world-fr.openfoodfacts.org/produit/3245413200198/le-petit-beurre-tablette-chocolat-blanc-carrefour;Le Petit Beurre Tablette - Chocolat Blanc;Carrefour;Carrefour Contact;e;Biscuits;France;2084.0;23.0;66.0;41.0;1.5;5.8;0.83;http://fr.openfoodfacts.org/images/products/324/541/320/0198/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/320/0198/front.8.200.jpg;1496566920
3245413296375;http://world-fr.openfoodfacts.org/produit/3245413296375/croquants-gout-chocolat-stylesse-carrefour;Croquants goût chocolat Stylesse;Carrefour;Carrefour;d;Biscuits;France;1804.0;11.0;75.0;33.0;3.7;6.8;1.1;http://fr.openfoodfacts.org/images/products/324/541/329/6375/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/329/6375/front.7.200.jpg;1428151167
3245413458513;http://world-fr.openfoodfacts.org/produit/3245413458513/crackers-epeautre-3-graines-carrefour-bio;crackers épeautre 3 graines;Carrefour Bio,Carrefour;Carrefour;c;Biscuits;France;1902.0;20.0;48.0;1.3;10.0;16.0;2.0;http://fr.openfoodfacts.org/images/products/324/541/345/8513/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/345/8513/front.5.200.jpg;1507192851
3245413922403;http://world-fr.openfoodfacts.org/produit/3245413922403/biscuit-croustillants-sesame-agir-carrefour;Biscuit croustillants sésame;Agir Carrefour,Carrefour;Carrefour,Dia;d;Biscuits;France;2038.0;22.6;56.4;18.0;5.6;11.67;0.77;;;1511976234
3245413922465;http://world-fr.openfoodfacts.org/produit/3245413922465/biscuits-4-cereales-pepites-de-chocolat-carrefour;Biscuits 4 céréales, pépites de chocolat;Carrefour;Carrefour,Dia;d;Biscuits;France;1849.0;15.0;63.0;20.0;5.7;11.0;0.8;http://fr.openfoodfacts.org/images/products/324/541/392/2465/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/392/2465/front.11.200.jpg;1513069105
3245414096455;http://world-fr.openfoodfacts.org/produit/3245414096455/galettes-bretonnes-aux-pepites-de-chocolat-carrefour;Galettes bretonnes aux pépites de chocolat;Carrefour;Carrefour Market;e;Biscuits;France;2103.0;23.0;66.0;31.0;3.4;6.7;0.78;http://fr.openfoodfacts.org/images/products/324/541/409/6455/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/409/6455/front.7.200.jpg;1477850485
3245414104686;http://world-fr.openfoodfacts.org/produit/3245414104686/biscuits-germe-de-ble-figue-carrefour;Biscuits germe de blé figue;Carrefour,Carrefour Agir;Carrefour;c;Biscuits;France;1824.0;14.0;64.0;21.0;7.3;9.8;0.57;http://fr.openfoodfacts.org/images/products/324/541/410/4686/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/410/4686/front.3.200.jpg;1504359020
3245414104730;http://world-fr.openfoodfacts.org/produit/3245414104730/biscuits-vitalite-soja-orange-carrefour;Biscuits vitalité Soja Orange;Carrefour;Carrefour;c;Biscuits;France;1895.0;16.0;62.0;23.0;5.6;12.0;0.63;http://fr.openfoodfacts.org/images/products/324/541/410/4730/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/410/4730/front.6.200.jpg;1434695486
3245414146440;http://world-fr.openfoodfacts.org/produit/3245414146440/sable-a-la-figue-carrefour;Sablé à la figue;Carrefour;Carrefour;c;Biscuits;France;1587.0;7.0;71.0;40.0;4.5;5.0;0.38;http://fr.openfoodfacts.org/images/products/324/541/414/6440/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/414/6440/front.9.200.jpg;1435226318
3245414187016;http://world-fr.openfoodfacts.org/produit/3245414187016/palmiers-finement-feuilletes-et-dores-carrefour;Palmiers finement feuilletés et dorés;Carrefour;;e;Biscuits;France;2242.0;29.0;61.0;20.0;2.0;6.5;0.95;http://fr.openfoodfacts.org/images/products/324/541/418/7016/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/418/7016/front.6.200.jpg;1449775713
3245414238251;http://world-fr.openfoodfacts.org/produit/3245414238251/palets-carrefour-lot-de-2x125g;Palets Carrefour lot de 2x125g;Carrefour;carrefour;e;Biscuits;France;2274.0;30.0;62.0;26.0;1.0;6.0;0.762;http://fr.openfoodfacts.org/images/products/324/541/423/8251/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/423/8251/front.8.200.jpg;1474389645
3245414649163;http://world-fr.openfoodfacts.org/produit/3245414649163/chips-classic-x-6-carrefour;Chips classic (x 6);Carrefour;Carrefour;c;Chips et frites;France;2258.0;34.0;51.0;0.5;4.9;5.5;1.2954;http://fr.openfoodfacts.org/images/products/324/541/464/9163/front.13.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/464/9163/front.13.200.jpg;1405380519
3245414649194;http://world-fr.openfoodfacts.org/produit/3245414649194/chips-classic-carrefour;Chips Classic;Carrefour,Groupe Carrefour;Carrefour market;c;Chips et frites;France;2201.0;34.0;47.0;0.6;4.5;5.9;1.21;http://fr.openfoodfacts.org/images/products/324/541/464/9194/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/464/9194/front.6.200.jpg;1510414638
3245414649309;http://world-fr.openfoodfacts.org/produit/3245414649309/chips-recette-a-l-ancienne-carrefour;Chips, Recette à l'Ancienne;Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour;Carrefour,Carrefour market;c;Chips et frites;France;2343.0;37.0;48.0;0.7;5.5;6.0;1.32;http://fr.openfoodfacts.org/images/products/324/541/464/9309/front.19.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/464/9309/front.19.200.jpg;1514286339
3245414658431;http://world-fr.openfoodfacts.org/produit/3245414658431/maxi-crok-classic-carrefour;Maxi Crok' Classic;Carrefour;;c;Chips et frites;France;2272.0;34.0;51.0;0.5;5.5;5.5;1.1;http://fr.openfoodfacts.org/images/products/324/541/465/8431/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/465/8431/front.8.200.jpg;1514053623
3245414658806;http://world-fr.openfoodfacts.org/produit/3245414658806/chips-croustillantes-gout-bolognaise-carrefour;Chips croustillantes goût Bolognaise;Carrefour;Carrefour,Carrefour Market;c;Chips et frites;France;2248.0;34.0;50.0;2.0;4.7;6.0;1.4;http://fr.openfoodfacts.org/images/products/324/541/465/8806/front.13.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/465/8806/front.13.200.jpg;1489494993
3245414659056;http://world-fr.openfoodfacts.org/produit/3245414659056/chips-recette-a-l-ancienne-carrefour;Chips recette à l'ancienne;Carrefour;;c;Chips et frites;France;2318.0;;;0.7;4.7;5.0;1.3;http://fr.openfoodfacts.org/images/products/324/541/465/9056/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/324/541/465/9056/front.3.200.jpg;1487343553
3245550078933;http://world-fr.openfoodfacts.org/produit/3245550078933/snack-poppe-saveur-fromage-too-good;Snack poppé saveur fromage;Too Good;Monoprix;c;Chips et frites;France;1668.0;9.1;57.0;8.0;7.0;18.0;1.8;http://fr.openfoodfacts.org/images/products/324/555/007/8933/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/324/555/007/8933/front.12.200.jpg;1445231349
3247770001159;http://world-fr.openfoodfacts.org/produit/3247770001159/n-oubliez-pas-alsace-biscuits;N'oubliez pas…;Alsace Biscuits;;e;Biscuits;France;2020.0;19.3;68.7;24.7;2.67;6.67;0.5329999999999999;;;1498912806
3247770002484;http://world-fr.openfoodfacts.org/produit/3247770002484/assortiment-de-biscuits-d-alsace-alsace-biscuits;Assortiment de biscuits d'Alsace;Alsace Biscuits;Netto;d;Biscuits;France;1980.0;18.0;69.0;24.0;2.5;7.0;0.5;http://fr.openfoodfacts.org/images/products/324/777/000/2484/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/777/000/2484/front.7.200.jpg;1426064677
3248650175267;http://world-fr.openfoodfacts.org/produit/3248650175267/pain-aux-amandes-monoprix-gourmet;Pain aux amandes;Monoprix Gourmet,Monoprix;Monoprix;e;Biscuits;France;1910.0;15.0;72.0;36.0;;7.0;1.2;;;1494515559
3248650190123;http://world-fr.openfoodfacts.org/produit/3248650190123/biscuits-nappes-chocolat-au-lait-monoprix;Biscuits nappés chocolat au lait;Monoprix;;e;Biscuits;France;2142.0;25.0;65.0;29.0;;6.6;0.51;;;1492850267
3248650211996;http://world-fr.openfoodfacts.org/produit/3248650211996/cuillers-aux-oeufs-frais-monoprix;Cuillers aux œufs frais;Monoprix;Monoprix;d;Biscuits;France;1557.0;4.0;74.0;45.0;1.7;8.1;0.47;http://fr.openfoodfacts.org/images/products/324/865/021/1996/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/324/865/021/1996/front.9.200.jpg;1458995710
3248652717588;http://world-fr.openfoodfacts.org/produit/3248652717588/biscuits-coeur-au-chocolat-croustillants-monoprix;Biscuits cœur au chocolat croustillants;Monoprix;;d;Biscuits;France;2051.0;23.0;62.0;37.0;4.4;6.5;0.56;http://fr.openfoodfacts.org/images/products/324/865/271/7588/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/865/271/7588/front.7.200.jpg;1447869392
3248652745260;http://world-fr.openfoodfacts.org/produit/3248652745260/meringues-aux-noisettes-sur-lit-de-chocolat-au-lait-monoprix-gourmet;Meringués aux noisettes sur lit de chocolat au lait;Monoprix Gourmet,Monoprix;Monoprix;e;Biscuits;France;2219.0;29.0;57.0;46.0;;9.2;0.269999999999999;http://fr.openfoodfacts.org/images/products/324/865/274/5260/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/324/865/274/5260/front.9.200.jpg;1492796274
3248653244397;http://world-fr.openfoodfacts.org/produit/3248653244397/langues-de-chat-monoprix;Langues de chat;Monoprix;Monoprix;d;Biscuits;France;1841.0;11.0;79.0;45.0;;5.4;0.67;http://fr.openfoodfacts.org/images/products/324/865/324/4397/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/324/865/324/4397/front.7.200.jpg;1514653585
3248653570663;http://world-fr.openfoodfacts.org/produit/3248653570663/torsades-au-beurre-et-sel-monoprix-gourmet;Torsades au Beurre et Sel;Monoprix Gourmet,Monoprix;Monoprix;e;Biscuits;France;2070.0;24.0;56.0;4.8;3.2;12.0;1.8;;;1489921961
